0,b+r*(x+y) = v-s
1847,-4.99y-7.09 = 6.05
1862,267057.661+379.45y = 2898.26383812-645904.1512y
1868,-15 = 6+x-6
1872,525+5P = 1500
1875,-26y-21+21 = -9+21
1876,A-200 = 800
1877,row2j
1879,-334.9x-27.59x = 27.59x-2414.96-27.59x
1886,2F = 3000
1887,15H = 3.75
1890,-k/t*t = c*t
1892,row1-N-w*m*j+w*j
1894,-3.46-2.98y = -6.83+4.71y
1895,51+7H = 72
1899,2x^2+9x
1900,-9.54400375/2 = x
1909,x-7 = 6
1911,-4y-1 = 0
1916,-1 = 10+x
1917,-1225-(12M) = 0
1918,y/-3 = 3+6
1921,-42/21 = 21x/21
1923,-3/w = w*b/w
1926,0.1X = 125+0.05X
1931,x^2+6x+5
1935,3x = 2
1937,-100+4X = -50
1938,m/q*q = x*q
1946,x = 5*40-43*40
1949,6/9*W = 210
1953,-3/-1 = -y/-1
1955,-2/6 = x
1959,-6/-1 = -x/-1
1961,y/-3 = 5
1966,y = -2+8
1968,8-(-6) = y/2-6-(-6)
1971,2-n-2 = t-2
1973,t/(-g) = -g*k/(-g)
1975,INNERz2
1979,-7+y = 3
1986,5*4 = x/4*4
1988,8/y*y = -6y
1989,6/9*M = 210
1995,-17*7 = y
1998,n/r*r = y*r
2000,j*n = b-c-j*3
2002,j*j*w*(m+1)/j = x*j
2007,15 = y-10+10
2009,-1x = 10
2011,2000+25T = 4750
2014,q*c*(v+r)/(q*c) = d*x/(q*c)
2016,m*s-g*q-b*h = y*m
2023,x = -5*6
2024,-14-H = -40
2025,-384 = x*8/8*8
2028,y = 1-8
2029,0.85I+10 = 180
2030,x/-2*-2 = -10*-2
2033,-6.7 = -8.6y
2037,y = 1176+45
2039,6x+9-9 = -2-9
2042,39.2x+0.1-0.1 = -6.4-0.1
2044,(b+r*(x+y))/r = (v-s)/r
2048,x = 6/6
2050,7-4x = -7
2051,2D/3 = 7000
2053,b = (x-y)/-1
2057,(3+4)*4 = x
2059,-7*-5 = y/-5*-5
2061,-4050000D-2500000000 = 0
2064,b+r*y-b = v-s-r*x-b
2066,-x*z-c*h = -x*s+t*n
2068,-1.73x = -10.75
2069,200Y = 6800
2074,5 = x-8
2076,3/-2 = -2y/-2
2079,y-b-y = x-y
2081,7+y*b+y*n = r+f
2088,x-1+1 = -4+1
2090,-1 = -7/y
2093,2-m+m = s+m
2095,c1R1
2097,2y+b = j
2100,-2X = -125
2107,-2 = 4x+4
2112,7r+y-y = b-y
2116,-5M = 210
2119,-8 = -y
2121,-8x/-8 = -6/-8
2124,5+7.8 = -4.4y-7.8+7.8
2128,b*c-d*w+w*g = f*h-w*g+w*g
2132,3000+40S = 4000
2135,-4/16 = x
2136,R10C2
2138,(4(x^6)(y^2))/((x^4)(y^5))
2142,y = -2+9
2143,0.85C = 170
2144,2+(x/-6)-2 = -2-2
2149,10 = (4x+5)/10
2151,k*(-m-s)/(-m-s) = (n*t-h*q)/(-m-s)
2158,2/-7 = -7x/-7
2160,6x = -2/x*x
2163,-1 = -0.5x
2165,-j*w/j*j = (b-j*t)/j*j
2175,1x = -7/x*x
2182,10 = -y*-1
2184,-9y/-9 = 4/-9
2189,c+q = (s+g-7)/z
2191,row3-N-j
2193,2.79x = 19.98
2195,Formula 1 Point 1
2198,8x^2+3x
2199,x-7 = 0
2202,x-2 = -6
2203,1.5M+2 = 54.5
2204,y/5 = -10
2207,gR2
2210,60H+50 = 395
2211,(w*m*j+w*j)*j/j = x*j
2218,x = -5
2227,-4 = y-2
2229,5 = x/3
2234,u*z+3 = 52
2236,-r*u-r*w = x*s-6u
2237,210-5M = 82+3M
2241,4x/4 = -3/4
2243,-4-(-7) = -7+y/6-(-7)
2246,k-d+d = z+d
2248,b+n-b = (r+f-7)/y-b
2254,-x*-1 = 5*-1
2255,M*0.23-7.87 = 25
2256,y/9+4 = 1
2259,-10.5/8.4 = 8.4x/8.4
2261,-8 = 19y-36
2262,7(M-30) = 2830
2263,(n+q)/s = c
2264,0.21M = 325
2268,-2*9 = x/9*9
2270,-2y/-2 = -3
2273,5.8 = -0.3-4.5x
2275,-6x+48-6x = 2
2277,c*j+s*u = n*q-w*u
2282,-9y*-5 = -5*-5
2284,-2/y*y = -10y
2289,-3/b*b = w*b
2291,(v*k*h+v*h)/h = w
2301,y-5 = -4
2303,x/-8*-8 = 14*-8
2304,3/4*J = 75000
2308,n+3 = (b-c)/j
2311,137H = 257
2317,-5y = -6
2319,6+7 = y/-2
2320,2P = 250
2322,-g = -b
2324,z*y*1/y*1 = -u*y
2326,d*w1R1
2328,-47.75x+32.27 = -85.77
2329,-63000 = -4000X
2333,(x+5)(x+8)
2336,x/3 = 5
2338,-7+(y/-9) = 7
2343,row1-D-t
2344,0.25(H+56) = 55
2347,-11.48 = -0.23y
2349,7*0-4y = 15
2350,-90H = -3500+60H
2353,(3-3)/8 = x
2355,(3(x^3)(y^6))(2y^4)
2360,-6*9 = y/9*9
2365,-0.1x = 6.4
2371,-2571.09-510.12x = -7019.65
2375,-y/-1 = 4/-1
2377,-8 = 4-1y
2382,7 = x-4+4
2384,-7/x*x = 4x
2385,P*2/25 = 10
2386,3.75M = 750
2387,-34.8-32.8 = -15.4y+32.8-32.8
2389,-k = c*t
2390,56488+C*2456 = 85960
2393,10 = y/5*5
2395,7x = 2
2398,-62.7y+4.8-4.8 = 23.2
2402,j*c1R1
2403,85H = 935
2404,0.83/-0.82 = -0.82y/-0.82
2408,y+9 = -3
2413,-9 = 5x
2414,1/6*Q = 700
2415,6.44B = 2175
2416,5.2 = 8.3y-7.6+7.6
2418,n*j+56 = r
2419,1470+7(H-30) = 2150
2420,j*(w*m+w) = x*j
2422,430.42y = -701.75y+3259.5-5028.05
2425,300D = 17385
2428,x/8*8 = -1*8
2430,5x/5 = 3/5
2437,6h/6 = (c*g+8z+2j)/6
2439,-1130.63x = 8477.4
2442,-22000M = -450000
2449,-2 = -3+y+3
2450,-8-c = 16
2451,y/-3 = 7
2460,-68.15y = 20.88-35.34y+27.7
2464,9(7-6.7) = y
2466,-6-5y = -3
2467,B/5 = 40
2468,-100+4S = -50
2471,row3-N-c
2472,13.5G-540 = 4158
2475,314.02y = 2267.42-896.63y
2479,-5*-3 = x
2480,X*0.21-5.26 = 15.74
2483,7 = x-6
2485,-4/-1 = -x/-1
2488,y = 8/2
2492,-6/-8 = x
2494,-x = -96
2497,z-c-z = y-z
2501,17 = y-7+7
2503,5y = 9
2508,d/q = q*n/q
2510,c*j+s*u+w*u = n*q-w*u+w*u
2512,-6y = 17-4x
2517,-7-(-3) = -3+y-(-3)
2518,32.87 = Y*0.23
2519,-7-5 = 5+(y/-9)-5
2522,-m/-1 = (s-2)/-1
2524,-w = b/j-t
2526,4y+5r = 2v-9s
2528,-119.13/-43.13 = -43.13x/-43.13
2534,1*8 = x
2537,3G/250 = 600
2539,n = (t-2)/-1
2541,h*m+b-b = a-h*3-b
2543,4x+5q = 2u-9n
2544,2.5G = 1342.5
2545,4y/4 = (0-x)/4
2551,(-6+sqrt(36-20))/10 = x
2552,-0.5*32*3.5^2+64*3.5+0 = f
2553,(5(x^3)(y^4))(3(x^4)(y^5))
2554,(3(x^2)(y^6))/y^5
2557,-110W = -5389
2558,-58598.8322+(-262.01y) = -149.5632319-520015.832y-53.22
2563,GRAPHICAL-TRANSFORMATIONS-a
2566,3 = x/8
2568,-14*5 = -y/5*5
2574,0.25(X+56) = 55
2581,5 = 7+x
2582,-33-1.5L = 0
2583,7x = 4
2586,7.4 = -4.9x+7.9x+8.6
2588,v+r-v = d*x/(q*c)-v
2593,7R = 21
2598,-9/-1 = -y/-1
2600,9-3 = 3+3x-3
2601,R/6 = 700
2605,y*n = r+f-y*b-7
2609,6.55y-(-19.96y) = -19.96y-14.66+89.4+19.96y
2614,INNERx2
2615,(3+sqrt(29))/10 = x
2618,(4(x^4)(y^6))/((x^2)(y^2))
2622,-22.53x+625.8834 = 150.18-71.73x*(1/x+24.8)
2623,68+24C = 1000
2624,0.65D = 77.7
2627,ALGEBRAIC-TRANSFORMATIONS
2630,y/-6 = 8
2632,-5/-8 = -8x/-8
2635,row2-c
2637,r*y/r = (v-s-r*x-b)/r
2639,(8z-3)*z = q+s
2641,-0.09+7.13 = -0.97y-7.13+0.66y+7.13
2648,x/3+7-7 = 9-7
2653,-4*-1 = -y*-1
2657,5(1+3)
2665,172.8y = 18.06
2667,-1+7y = 3+4y
2668,-5x-6 = 4
2669,-7.25+0.14x-(-7.25) = -7.62x-0.89-(-7.25)
2671,187.21x = -6580.53
2672,2x+7y = 5
2673,-6.08y = -5.16+8.72y
2674,11D = 624
2675,-49.28x = 81.69
2676,93.88x/93.88 = 55.7/93.88
2677,-4.01y = 2.67y+4.65
2681,-12.23y/-12.23 = (-8.7+2.26)/-12.23
2684,-1.77y+7.34y = -12.99-7.34y+7.34y
2685,-16 = -6x
2686,27.24x = -87.96
2687,-122.66y = 33.58
2689,2.96+3.3y-0.86-3.3y = 0.54y-3.3y
2693,0 = 4+x/9
2698,m*y/m = (c-m*u)/m
2703,-63x/-63 = -84/-63
2705,n+q-q = c*s-q
2708,y = -9.1*3+8
2709,32.87 = 0.23T
2710,x/-10+4 = 6
2711,-250 = -25D
2716,1 = x/-3
2718,(y/9)/(1/9) = 1/(1/9)
2722,6u-r*u+r*u = x*s+r*w+r*u
2723,-1140.52y = -3862.1
2726,z*u-n*j = 16n-z*g
2736,r*(x+y) = v-s-b
2737,6h-2j+2j = c*g+8z+2j
2738,407.12x/407.12 = -3933.88/407.12
2742,-7x+3.48 = -0.99x-7.49
2746,2*-2-7
2748,y*j+z*u-j*c = j*c+g*x-j*c
2749,r*y = v-s-r*x-b
2756,65.71y = -919.19-3253.49
2761,INNERn2
2764,9.14 = -1.48x
2770,-b = x-y
2774,v = 6/(-t)
2779,46.66y = 3.13+42.72y
2780,7H+51 = 96
2785,-41 = -3x+6-6
2787,k*s2R1
2790,u+q = c*w/(n*b)
2792,(n+q)/s*s = c*s
2794,x+4y = 0
2795,4S = 180
2797,-8x/-8 = -4/-8
2800,-5.34973y/1.18 = (1.18y-11.09)/1.18
2801,80-9/2*D = 0
2807,-1.9y/-1.9 = -4.1/-1.9
2812,x+y = (v-s-b)/r
2813,0.25(D+56) = 64
2817,-3.4/-3.3 = -3.3y/-3.3
2819,-n = 6z
2822,-8.5 = 33.7y-25.6y
2824,b+r*(x+y)-b = v-s-b
2831,6x-8 = 8-9x
2840,1 = x+8
2844,(6y^4)(y^4)
2850,(3(x^2)(y^3))(4y^4)
2851,(2y^5)/y^6
2855,(5y^4)(5y^3)
2856,row3-N-y
2866,(x^5)/x^3
2886,(y^6)/y^4
2890,0.28X = 2800
2899,(x^2)(x^5)
2900,(5y^5)(y^2)
2902,2X = 630
2907,3+6 = 9y
2910,-1.25+0.15Y = 0
2915,(4(x^5)(y^6))(y^6)
2916,(2(x^4)(y^6))/((x^4)(y^3))
2920,x = 34*43
2922,8 = -5y+1
2924,(6(x^5)(y^3))/y^3
2927,(5x^4)(6x^5)
2928,(2(x^5)(y^6))/((x^4)(y^5))
2930,3+18
2933,(2(x^3)(y^2))/((x^3)(y^2))
2939,(4(x^6)(y^6))(3y^6)
2953,m-3+3 = j+3
2955,-3Y/-3 = 2/-3
2957,-3.7y-8.3+8.3 = -5+8.3
2959,n*b*q = c*w-n*b*u
2960,0.8X+5 = 14.6
2961,-10x/-10 = 15/-10
2962,-33-1.5H = 0
2963,-10 = 9y
2966,44/20 = 20X/20
2967,3025/15 = w
2968,b*h+r*t = m*n-v*t
2975,-47.58(x+31.66) = 5.95
2979,2x+7y-2x = 5-2x
2980,14+2D = 50
2985,b-g = 0
2987,-5y = 844
2989,-2.16x-3.56+3.56 = -9.11+3.56
2992,x = -11/-6
2993,9x/-3 = -81
2996,-35x+32 = -306
2998,a*y+b*y = n-m
2999,-4.8y+8.12 = -1.42y-1.91
3011,-3.5 = 27.4y+47.2
3013,s+r-r = t-r
3015,-1Y+3-3 = 50-3
3017,54.54x+(-7581.46) = 2870.46
3018,-60X = -447
3021,Y = -17/6+4X/6
3024,14.95+0.13X = 50
3025,2/y*y = -8y
3031,y-x = x+b-x
3033,7y+3 = 9
3036,12 = y/3
3037,(1/6)*V = 700
3040,1 = -x
3041,V*e*r*s*i*o*n
3042,-6-(-1) = -1x
3043,2+2y-2 = -2-2
3044,-9/x = -2
3046,17948.21 = -896.61x
3052,(1-sqrt(49))/4 = x
3054,2 = (z-v)*t
3056,h*(j*m-k) = q*r
3057,0.5A = 35
3058,k*j = (r*s+m*j)/n
3059,13200 = 700M
3060,-16x = 9
3062,7s+z = c
3064,r*(-u-w) = x*s-6u
3065,-8M-10 = -58
3066,2 = -5/y
3070,2/s+u-u = y-u
3072,(6u-x*s)/(w+u) = r*(w+u)/(w+u)
3087,c*r = (d*x-q*c*v)/q
3091,s*v+r = y
3097,q*c*v+q*c*r = d*x
3099,4y+5r+9s = 2v
3102,8.63-0.95y = -7.49-4.77y
3108,8y = 2/y*y
3111,1 = -5/x
3112,7/y*y = -3y
3117,24/1 = -y/2*-2/1
3130,6 = 5-3x
3132,(2(x^4)(y^4))/((x^2)(y^2))
3140,9(4+2)
3142,7 = 2(y+1)
3149,x+8 = -9
3155,x+2 = 5
3159,5/-6 = x
3161,9x/9 = 0/9
3166,J/5 = 1600
3174,k-d = z
3176,3 = -5h*n
3177,-540+13.5G = 1500
3178,x+m = q*(n+r)
3181,z+r-r = 0r-r
3188,r/c+b = d
3190,-2b+b = x-y
3202,x = -7/-7
3205,3.6 = 2y+3+y
3206,y = -t*x
3208,row2q
3210,-7y+0 = 9
3225,(2y^4)/y^4
3227,(6(x^2)(y^2))(2(x^2)(y^6))
3231,(3(x^4)(y^3))/((x^3)(y^2))
3236,-4/-8 = -8x/-8
3237,-11/5 = 5y/5
3246,1(7+2)
3248,10+3*9
3265,(3y^4)(y^5)
3267,(5(x^6)(y^5))(y^2)
3268,(6y^3)/y^5
3271,(3(x^4)(y^3))(4(x^2)(y^4))
3272,(4(x^3)(y^5))/(3(x^3)(y^4))
3275,(4y^2)/y^2
3289,10+6.5 = y
3292,(5(x^2)(y^3))/y^2
3294,(3(x^6)(y^2))(3y^3)
3295,(2y^2)/(5y^3)
3299,(4(x^2)(y^2))/y^3
3305,9x-2 = -2
3306,k*x+k*t-k*t = b-k*t
3307,0.3(J-100000) = 202500
3308,c*j-n*q = -w*u-s*u
3311,-4x/(-4x) = 4/(-4x)
3312,9*-6 = x/-6*-6
3314,40H = 760
3315,a*x-y = 8
3316,3H = 45
3318,0.13M+14.95 = 50
3321,y = -40+(-760)
3323,v*k+v = w
3325,0 = 6.37x+8.56
3327,3.03x = 9.83
3333,(-17+sqrt(289-64))/2 = x
3335,-9T-1375 = -2068
3336,x = -33*-38+30
3337,0.15A = 5.25
3338,5x+3-3-3 = 8-3
3340,1+60
3342,0+3x = 0
3344,36.4/-10.3 = -10.3y/-10.3
3346,6.8 = 1.2x+2.16
3348,2/s+u = y
3352,-r/-1 = f/-1
3353,s*y+s*z = w-t-c
3356,-185+35H = 0
3357,2.09y+2.76+3.77 = -3.77+3.26y+3.77
3358,(y-3)/m = m*(x-7)/m
3360,138.66 = 141.65y
3363,x+9012.56 = 0.31756788
3366,a*x = c-b*y
3370,-4 = 9(x+6)
3377,row3-D-j
3378,c*z+z*s = n*t-f*b+2+r*g
3382,(r+s)*x = q/x*x
3383,6u-x*s-r*u = r*w
3384,1.4/2.87 = 2.87y/2.87
3390,b+n = (r+f-7)/y
3391,u*6+u*-r-u*-r = x*s+r*w-u*-r
3393,9179.75 = 13.76x-2909.07+2909.07
3397,74.34-49.25y+64.68 = 54.8y
3402,row3-D-h
3403,V*e*r*s*i*o*n*1
3404,1984.7 = -1431.61x+7581.14
3407,2/(z-v) = (z-v)*t/(z-v)
3408,z*nR2
3412,y*3/3 = -48
3413,-200X = -9500
3416,z*(c+q)/z = (s+g-7)/z
3417,X-15 = 125/3
3421,r/c = d-b
3425,r = f/-1
3430,-3y+y = -13.4
3434,y = -0.75
3438,10.2y = -4.8-8.9
3442,-f/(-f) = (0-a)/(-f)
3447,-y/t = -t*x/(-t)
3449,-21.6-38 = 38.8y-y+38-38
3451,(y-3)+m*7 = m*x-m*7+m*7
3453,1/1 = 1x/1
3462,row2u
3474,g = -1(0-b)
3478,4.36+7.02 = -7.02+5.23y+7.02
3479,495+15D = 720
3484,8-(-6) = -6+y/5-(-6)
3489,13.3x = 9.5-34.58
3495,3.2-0.8 = 4.3x+0.8-0.8
3497,g = u/(-b)
3499,-7.9(y+1.8) = 0
3502,-2 = y+2.5y
3505,-f = 0-a
3508,-y*-1 = 2*-1
3509,5+0
3510,-80000X = -1600000
3511,44x/44 = 7.4/44
3517,c+s*y+s*z-(c+s*y) = w-t-(c+s*y)
3521,-9.64+(-1.06y) = 7.4
3522,25-(4/10)*D = 0
3528,7y/7 = (5-2x)/7
3534,(-9-sqrt(81-80))/2 = x
3539,t+s-s = u-s
3541,2/t+v = z
3543,y*t+y*f = 16m+m*h
3546,-y/-1 = q/-1
3548,-n/z*z = 6z
3550,w*(-y+r) = s*m+b*g
3552,-b/-1 = (x-y)/-1
3556,n*t-h*r-z*n = c*j
3560,-43y+60 = 2
3562,-c*h-t*n = x*(-s+z)
3564,6 = y/9-3
3565,3X = 150000
3567,-27.7x = -37.4-4.1
3570,s+r = t
3572,n+3-3 = (b-c)/j-3
3573,160 = 1.25X
3574,(g*r+5n)/(y+r) = f*(y+r)/(y+r)
3578,row3-N-u
3580,2-n = t
3582,n*b*q/(n*b) = (c*w-n*b*u)/(n*b)
3583,0.3D = 232500
3584,6.44T+325 = 2500
3587,3/n*n = -5h*n
3590,8y/8 = 0/8
3591,-4 = -3/x
3592,INNERn1
3594,n*t-h*r+h*r = c*j+z*n+h*r
3596,1016.09y = -8267.12
3597,"-5M = -1,260"
3599,0.7 = 3.4x+2.4x-4.6
3601,11y = -212.0004
3612,h/b+2 = z
3614,-x*z+x*s = t*n+c*h
3615,-68/-114 = -114y/-114
3620,b1R1
3622,(c+S*Y+S*Z)/S = (w-t)/S
3624,z*u-g*x = j*c+g*x-y*j-g*x
3641,6r/6 = (90-g)/6
3643,-x*z-c*h+x*s+c*h = t*n+c*h
3645,9033.71-489.11y = -93.36y-3033.95
3649,0.1y = 8.4
3650,243 = 1.8B
3653,-7.6x = 39.72
3654,6x = 4
3662,17.3/9.1 = 9.1x/9.1
3664,row1-N-z
3667,-7.9-2.7 = 5.5x+2.7-2.7
3671,25+46x+x-25 = 10-25
3672,-179.26y+9620.07-737.85y = -3918.85
3675,4000-160S = 2500
3678,(-10-sqrt(64))/2 = x
3679,Point 1.7
3686,9-10 = 2y
3692,0.48148148 = 21.6x/21.6
3695,h*(m+3)/h = (a-b)/h
3698,-250M+8500 = 5280
3701,z/(-u) = -u*y/(-u)
3703,d = r*t
3704,-9 = 3y
3710,t/k*k = -g*k
3711,J-100000 = 3333333.33333333
3712,0.99-0.05P = 0.44
3717,-4050000S = -500000000
3718,-12.4y+13.2-13.2 = -16-13.2
3723,-2x+3 = -7
3725,-3 = -x
3727,b-g+G = 0+G
3729,((y-3)-m*-7)/m = m*x/m
3730,70000+3500B = 217000
3732,-0.9y = 1.1
3734,-72-(-2) = -4x-2-(-2)
3735,T*12000 = 60000
3736,15X = 11025
3739,-12.77 = 0.21y
3740,60X = 100
3741,0+z = y+c
3746,2/-5.6 = -5.6y/-5.6
3750,3x = 5
3754,-10x = 7/x*x
3757,Point 1.3
3758,-10x-1.8x = 6
3759,-4-7 = 7+x-7
3761,(56+X)/4 = 64
3762,zR2
3765,y/8 = 5
3769,(3(x^2)(y^3))/(2(x^5)(y^4))
3787,8x-8 = -2
3788,(3y^4)(y^6)
3789,(4(x^2)(y^4))/(2(x^6)(y^5))
3790,4*-53 = x
3793,(5(x^6)(y^5))/y^2
3802,(4+6)*4
3807,(4y^6)(4y^3)
3808,(2y^4)/y^6
3810,8-1y = 1
3812,(2(x^5)(y^4))/y^2
3815,y = -5*-4
3819,X+2-2 = 2/9-2
3820,(5y^4)(4y^2)
3823,-27.6y-46.7 = -46.9
3827,1 = -4y
3831,1114.84 = -73.2y
3833,0 = 7x
3836,(-42x+9)/-7*-7 = 25*-7
3838,2x-8-2x = -3+8x-2x
3839,-200M = -2600
3840,t/n*n = 10n
3842,4 = 1598y+2162+47y
3843,1.25C = 160
3848,8.73y/8.73 = -8.62/8.73
3850,z*c+z*q = s+g-7
3852,q*(3-x) = x
3853,-14.14y/-14.14 = -37.29/-14.14
3857,-1.54 = 12.67X+2.28
3861,-15.1 = 1.4y
3863,6(x-5) = 6
3869,3266.41x+24096927.1879 = 6194.55
3871,10.03y = 2.13
3874,row1-D-z
3876,9.6(x+5.6) = -9.5
3880,-14.34245578 = y-1647.26
3885,row1-D-2y+2
3886,1/5*(B-200) = 160
3887,-0.790089y+0.1573426 = y
3888,60 = (4)(10)+b
3890,4 = x/4
3893,37.1y-28.5+28.5 = 20.6+28.5
3899,-5086.39 = 1172.18y-4475.69
3905,(4y^3)(y^4)
3906,(6(x^6)(y^4))/y^5
3907,1 = 3+x
3913,10y = -1
3923,5 = 2x
3926,(3y^3)(y^4)
3927,(4y^5)/(4y^2)
3930,(4(x^2)(y^4))(3(x^3)(y^3))
3932,2/1
3935,3(x+2) = 15
3939,(4(x^4)(y^2))/(4(x^4)(y^2))
3941,x = 13*8
3944,(4(x^2)(y^4))/y^6
3946,-5/3 = y+8/3
3947,(5(x^6)(y^4))(y^4)
3955,(4(x^3)(y^4))(2y^5)
3956,(5x^6)/(5x^5)
3960,3(x+2)/3 = 15/3
3961,(4(x^4)(y^3))(4(x^3)(y^6))
3964,-8x = 1
3966,-2+5x+2 = 8+2
